match_id,date,season,team,opponent,won_match,matches_before,wins_before,win_pct_before,home_win_pct_before,away_win_pct_before,prev_season_win_pct,prev_home_win_pct,prev_away_win_pct,prev_bat_first_win_pct,last_3_wins,won_toss,toss_winner_at_home,batting_first,is_home
1136584,25/04/2018,2018,Royal Challengers Bangalore,Chennai Super Kings,0,5,2,0.4,0.666666667,0,0,0,0,0,1,0,0,1,1
1136585,26/04/2018,2018,Kings XI Punjab,Sunrisers Hyderabad,0,6,5,0.833333333,1,0.666666667,0,0,0,0,3,1,0,0,0
1136585,26/04/2018,2018,Sunrisers Hyderabad,Kings XI Punjab,1,6,4,0.666666667,0.666666667,0.666666667,0,0,0,0,1,0,0,1,1
1136586,27/04/2018,2018,Delhi Daredevils,Kolkata Knight Riders,1,6,1,0.166666667,0,0.166666667,0,0,0,0,0,0,0,1,0
1136586,27/04/2018,2018,Kolkata Knight Riders,Delhi Daredevils,0,6,3,0.5,0.5,0.5,0,0,0,0,2,1,0,0,0
1136587,28/04/2018,2018,Chennai Super Kings,Mumbai Indians,0,6,5,0.833333333,1,0.8,0,0,0,0,3,0,0,1,0
1136587,28/04/2018,2018,Mumbai Indians,Chennai Super Kings,1,6,1,0.166666667,0.25,0,0,0,0,0,1,1,0,0,0
1136588,29/04/2018,2018,Rajasthan Royals,Sunrisers Hyderabad,0,6,3,0.5,0.666666667,0.333333333,0,0,0,0,1,0,0,0,1
1136588,29/04/2018,2018,Sunrisers Hyderabad,Rajasthan Royals,1,7,5,0.714285714,0.75,0.666666667,0,0,0,0,2,1,0,1,0
1136589,29/04/2018,2018,Kolkata Knight Riders,Royal Challengers Bangalore,1,7,3,0.428571429,0.5,0.333333333,0,0,0,0,1,1,0,0,0
1136589,29/04/2018,2018,Royal Challengers Bangalore,Kolkata Knight Riders,0,6,2,0.333333333,0.5,0,0,0,0,0,1,0,0,1,1
1136590,30/04/2018,2018,Chennai Super Kings,Delhi Daredevils,1,7,5,0.714285714,1,0.666666667,0,0,0,0,2,0,0,1,0
1136590,30/04/2018,2018,Delhi Daredevils,Chennai Super Kings,0,7,2,0.285714286,0,0.285714286,0,0,0,0,1,1,0,0,0
1136591,1/05/2018,2018,Mumbai Indians,Royal Challengers Bangalore,0,7,2,0.285714286,0.25,0.333333333,0,0,0,0,1,1,0,0,0
1136591,1/05/2018,2018,Royal Challengers Bangalore,Mumbai Indians,1,7,2,0.285714286,0.4,0,0,0,0,0,1,0,0,1,1
1136592,2/05/2018,2018,Delhi Daredevils,Rajasthan Royals,1,8,2,0.25,0,0.25,0,0,0,0,1,0,0,1,0
1136592,2/05/2018,2018,Rajasthan Royals,Delhi Daredevils,0,7,3,0.428571429,0.5,0.333333333,0,0,0,0,1,1,0,0,0
1136593,3/05/2018,2018,Chennai Super Kings,Kolkata Knight Riders,0,8,6,0.75,1,0.714285714,0,0,0,0,2,0,1,1,0
1136593,3/05/2018,2018,Kolkata Knight Riders,Chennai Super Kings,1,8,4,0.5,0.5,0.5,0,0,0,0,1,1,1,0,1
1136594,4/05/2018,2018,Kings XI Punjab,Mumbai Indians,0,7,5,0.714285714,1,0.5,0,0,0,0,2,0,0,1,1
1136594,4/05/2018,2018,Mumbai Indians,Kings XI Punjab,1,8,2,0.25,0.25,0.25,0,0,0,0,1,1,0,0,0
1136595,5/05/2018,2018,Chennai Super Kings,Royal Challengers Bangalore,1,9,6,0.666666667,1,0.625,0,0,0,0,1,1,0,0,0
1136595,5/05/2018,2018,Royal Challengers Bangalore,Chennai Super Kings,0,8,3,0.375,0.5,0,0,0,0,0,1,0,0,1,0
1136596,5/05/2018,2018,Delhi Daredevils,Sunrisers Hyderabad,0,9,3,0.333333333,0,0.333333333,0,0,0,0,2,1,0,1,0
1136596,5/05/2018,2018,Sunrisers Hyderabad,Delhi Daredevils,1,8,6,0.75,0.75,0.75,0,0,0,0,3,0,0,0,1
1136597,6/05/2018,2018,Kolkata Knight Riders,Mumbai Indians,0,9,5,0.555555556,0.6,0.5,0,0,0,0,2,1,0,0,0
1136597,6/05/2018,2018,Mumbai Indians,Kolkata Knight Riders,1,9,3,0.333333333,0.25,0.4,0,0,0,0,2,0,0,1,1
1136598,6/05/2018,2018,Kings XI Punjab,Rajasthan Royals,1,8,5,0.625,0.75,0.5,0,0,0,0,1,1,1,0,1
1136598,6/05/2018,2018,Rajasthan Royals,Kings XI Punjab,0,8,3,0.375,0.5,0.25,0,0,0,0,1,0,1,1,0
1136599,7/05/2018,2018,Royal Challengers Bangalore,Sunrisers Hyderabad,0,9,3,0.333333333,0.5,0,0,0,0,0,1,1,0,0,0
1136599,7/05/2018,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,1,9,7,0.777777778,0.8,0.75,0,0,0,0,3,0,0,1,1
1136600,8/05/2018,2018,Kings XI Punjab,Rajasthan Royals,0,9,6,0.666666667,0.8,0.5,0,0,0,0,1,0,1,0,0
1136600,8/05/2018,2018,Rajasthan Royals,Kings XI Punjab,1,9,3,0.333333333,0.5,0.2,0,0,0,0,0,1,1,1,1
1136601,9/05/2018,2018,Kolkata Knight Riders,Mumbai Indians,0,10,5,0.5,0.6,0.4,0,0,0,0,2,1,1,0,1
1136601,9/05/2018,2018,Mumbai Indians,Kolkata Knight Riders,1,10,4,0.4,0.4,0.4,0,0,0,0,2,0,1,1,0
1136602,10/05/2018,2018,Delhi Daredevils,Sunrisers Hyderabad,0,10,3,0.3,0,0.3,0,0,0,0,1,1,0,1,0
1136602,10/05/2018,2018,Sunrisers Hyderabad,Delhi Daredevils,1,10,8,0.8,0.833333333,0.75,0,0,0,0,3,0,0,0,0
1136603,11/05/2018,2018,Chennai Super Kings,Rajasthan Royals,0,10,7,0.7,1,0.666666667,0,0,0,0,2,1,0,1,0
1136603,11/05/2018,2018,Rajasthan Royals,Chennai Super Kings,1,10,4,0.4,0.6,0.2,0,0,0,0,1,0,0,0,1
1136604,12/05/2018,2018,Kings XI Punjab,Kolkata Knight Riders,0,10,6,0.6,0.8,0.4,0,0,0,0,1,1,1,0,1
1136604,12/05/2018,2018,Kolkata Knight Riders,Kings XI Punjab,1,11,5,0.454545455,0.5,0.4,0,0,0,0,1,0,1,1,0
1136605,12/05/2018,2018,Delhi Daredevils,Royal Challengers Bangalore,0,11,3,0.272727273,0,0.272727273,0,0,0,0,1,0,0,1,0
1136605,12/05/2018,2018,Royal Challengers Bangalore,Delhi Daredevils,1,10,3,0.3,0.5,0,0,0,0,0,1,1,0,0,0
1136606,13/05/2018,2018,Chennai Super Kings,Sunrisers Hyderabad,1,11,7,0.636363636,1,0.6,0,0,0,0,1,1,0,0,0
1136606,13/05/2018,2018,Sunrisers Hyderabad,Chennai Super Kings,0,11,9,0.818181818,0.833333333,0.8,0,0,0,0,3,0,0,1,0
1136607,13/05/2018,2018,Mumbai Indians,Rajasthan Royals,0,11,5,0.454545455,0.4,0.5,0,0,0,0,3,0,0,1,1
1136607,13/05/2018,2018,Rajasthan Royals,Mumbai Indians,1,11,5,0.454545455,0.666666667,0.2,0,0,0,0,2,1,0,0,0
1136608,14/05/2018,2018,Kings XI Punjab,Royal Challengers Bangalore,0,11,6,0.545454545,0.666666667,0.4,0,0,0,0,1,0,0,1,1
1136608,14/05/2018,2018,Royal Challengers Bangalore,Kings XI Punjab,1,11,4,0.363636364,0.5,0.2,0,0,0,0,1,1,0,0,0
1136609,15/05/2018,2018,Kolkata Knight Riders,Rajasthan Royals,1,12,6,0.5,0.5,0.5,0,0,0,0,1,1,1,0,1
1136609,15/05/2018,2018,Rajasthan Royals,Kolkata Knight Riders,0,12,6,0.5,0.666666667,0.333333333,0,0,0,0,3,0,1,1,0
1136610,16/05/2018,2018,Kings XI Punjab,Mumbai Indians,0,12,6,0.5,0.571428571,0.4,0,0,0,0,0,1,0,0,0
1136610,16/05/2018,2018,Mumbai Indians,Kings XI Punjab,1,12,5,0.416666667,0.333333333,0.5,0,0,0,0,2,0,0,1,1
1136611,17/05/2018,2018,Royal Challengers Bangalore,Sunrisers Hyderabad,1,12,5,0.416666667,0.5,0.333333333,0,0,0,0,2,0,0,1,1
1136611,17/05/2018,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,0,12,9,0.75,0.833333333,0.666666667,0,0,0,0,2,1,0,0,0
1136612,18/05/2018,2018,Chennai Super Kings,Delhi Daredevils,0,12,8,0.666666667,1,0.636363636,0,0,0,0,2,1,0,0,0
1136612,18/05/2018,2018,Delhi Daredevils,Chennai Super Kings,1,12,3,0.25,0,0.25,0,0,0,0,0,0,0,1,0
1136613,19/05/2018,2018,Rajasthan Royals,Royal Challengers Bangalore,1,13,6,0.461538462,0.666666667,0.285714286,0,0,0,0,2,1,1,1,1
1136613,19/05/2018,2018,Royal Challengers Bangalore,Rajasthan Royals,0,13,6,0.461538462,0.571428571,0.333333333,0,0,0,0,3,0,1,0,0
1136614,19/05/2018,2018,Kolkata Knight Riders,Sunrisers Hyderabad,1,13,7,0.538461538,0.571428571,0.5,0,0,0,0,2,0,1,0,0
1136614,19/05/2018,2018,Sunrisers Hyderabad,Kolkata Knight Riders,0,13,9,0.692307692,0.833333333,0.571428571,0,0,0,0,1,1,1,1,1
1136615,20/05/2018,2018,Delhi Daredevils,Mumbai Indians,1,13,4,0.307692308,0,0.307692308,0,0,0,0,1,1,0,1,0
1136615,20/05/2018,2018,Mumbai Indians,Delhi Daredevils,0,13,6,0.461538462,0.428571429,0.5,0,0,0,0,2,0,0,0,0
1136616,20/05/2018,2018,Chennai Super Kings,Kings XI Punjab,1,13,8,0.615384615,1,0.583333333,0,0,0,0,1,1,0,0,0
1136616,20/05/2018,2018,Kings XI Punjab,Chennai Super Kings,0,13,6,0.461538462,0.571428571,0.333333333,0,0,0,0,0,0,0,1,0
1136617,22/05/2018,2018,Chennai Super Kings,Sunrisers Hyderabad,1,14,9,0.642857143,1,0.615384615,0,0,0,0,2,1,0,0,0
1136617,22/05/2018,2018,Sunrisers Hyderabad,Chennai Super Kings,0,14,9,0.642857143,0.714285714,0.571428571,0,0,0,0,0,0,0,1,0
1136618,23/05/2018,2018,Kolkata Knight Riders,Rajasthan Royals,1,14,8,0.571428571,0.571428571,0.571428571,0,0,0,0,3,0,0,1,1
1136618,23/05/2018,2018,Rajasthan Royals,Kolkata Knight Riders,0,14,7,0.5,0.714285714,0.285714286,0,0,0,0,2,1,0,0,0
1136619,25/05/2018,2018,Kolkata Knight Riders,Sunrisers Hyderabad,0,15,9,0.6,0.625,0.571428571,0,0,0,0,3,1,1,0,1
1136619,25/05/2018,2018,Sunrisers Hyderabad,Kolkata Knight Riders,1,15,9,0.6,0.714285714,0.5,0,0,0,0,0,0,1,1,0
1136620,27/05/2018,2018,Chennai Super Kings,Sunrisers Hyderabad,1,15,10,0.666666667,1,0.642857143,0,0,0,0,2,1,0,0,0
1136620,27/05/2018,2018,Sunrisers Hyderabad,Chennai Super Kings,0,16,10,0.625,0.714285714,0.555555556,0,0,0,0,1,0,0,1,0
1175356,23/03/2019,2019,Chennai Super Kings,Royal Challengers Bangalore,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1175356,23/03/2019,2019,Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1175357,24/03/2019,2019,Kolkata Knight Riders,Sunrisers Hyderabad,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1175357,24/03/2019,2019,Sunrisers Hyderabad,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1175358,24/03/2019,2019,Delhi Capitals,Mumbai Indians,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1175358,24/03/2019,2019,Mumbai Indians,Delhi Capitals,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1175359,25/03/2019,2019,Kings XI Punjab,Rajasthan Royals,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1175359,25/03/2019,2019,Rajasthan Royals,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1175360,26/03/2019,2019,Chennai Super Kings,Delhi Capitals,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1175360,26/03/2019,2019,Delhi Capitals,Chennai Super Kings,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1
1175361,27/03/2019,2019,Kings XI Punjab,Kolkata Knight Riders,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
1175361,27/03/2019,2019,Kolkata Knight Riders,Kings XI Punjab,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1175362,28/03/2019,2019,Mumbai Indians,Royal Challengers Bangalore,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1175362,28/03/2019,2019,Royal Challengers Bangalore,Mumbai Indians,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1175363,29/03/2019,2019,Rajasthan Royals,Sunrisers Hyderabad,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1175363,29/03/2019,2019,Sunrisers Hyderabad,Rajasthan Royals,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1175364,30/03/2019,2019,Kings XI Punjab,Mumbai Indians,1,2,1,0.5,0,0.5,0,0,0,0,0,1,1,0,1
1175364,30/03/2019,2019,Mumbai Indians,Kings XI Punjab,0,2,1,0.5,0,1,0,0,0,0,0,0,1,1,0
1175366,31/03/2019,2019,Royal Challengers Bangalore,Sunrisers Hyderabad,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1175366,31/03/2019,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,1,2,1,0.5,1,0,0,0,0,0,0,0,0,1,1
1175367,31/03/2019,2019,Chennai Super Kings,Rajasthan Royals,1,2,2,1,1,1,0,0,0,0,0,0,0,1,1
1175367,31/03/2019,2019,Rajasthan Royals,Chennai Super Kings,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1175368,1/04/2019,2019,Delhi Capitals,Kings XI Punjab,0,2,1,0.5,0,1,0,0,0,0,0,1,0,0,0
1175368,1/04/2019,2019,Kings XI Punjab,Delhi Capitals,1,3,2,0.666666667,1,0.5,0,0,0,0,2,0,0,1,1
1175369,2/04/2019,2019,Rajasthan Royals,Royal Challengers Bangalore,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1
1175369,2/04/2019,2019,Royal Challengers Bangalore,Rajasthan Royals,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0
1175370,3/04/2019,2019,Chennai Super Kings,Mumbai Indians,0,3,3,1,1,1,0,0,0,0,3,1,0,0,0
1175370,3/04/2019,2019,Mumbai Indians,Chennai Super Kings,1,3,1,0.333333333,0,0.5,0,0,0,0,1,0,0,1,1
1175371,4/04/2019,2019,Delhi Capitals,Sunrisers Hyderabad,0,3,1,0.333333333,0,0.5,0,0,0,0,1,0,0,1,1
1175371,4/04/2019,2019,Sunrisers Hyderabad,Delhi Capitals,1,3,2,0.666666667,1,0,0,0,0,0,2,1,0,0,0
1175372,5/04/2019,2019,Kolkata Knight Riders,Royal Challengers Bangalore,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0
1175372,5/04/2019,2019,Royal Challengers Bangalore,Kolkata Knight Riders,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
1178393,6/04/2019,2019,Chennai Super Kings,Kings XI Punjab,1,4,3,0.75,1,0.5,0,0,0,0,2,1,1,1,1
1178393,6/04/2019,2019,Kings XI Punjab,Chennai Super Kings,0,4,3,0.75,1,0.5,0,0,0,0,2,0,1,0,0
1178394,6/04/2019,2019,Mumbai Indians,Sunrisers Hyderabad,1,4,2,0.5,0.5,0.5,0,0,0,0,2,0,1,1,0
1178394,6/04/2019,2019,Sunrisers Hyderabad,Mumbai Indians,0,4,3,0.75,1,0.5,0,0,0,0,3,1,1,0,1
1178395,7/04/2019,2019,Delhi Capitals,Royal Challengers Bangalore,1,4,1,0.25,0,0.5,0,0,0,0,0,1,0,0,0
1178395,7/04/2019,2019,Royal Challengers Bangalore,Delhi Capitals,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
1178396,7/04/2019,2019,Kolkata Knight Riders,Rajasthan Royals,1,3,3,1,1,1,0,0,0,0,3,1,0,0,0
1178396,7/04/2019,2019,Rajasthan Royals,Kolkata Knight Riders,0,4,1,0.25,0.5,0,0,0,0,0,1,0,0,1,1
1178397,8/04/2019,2019,Kings XI Punjab,Sunrisers Hyderabad,1,5,3,0.6,1,0.333333333,0,0,0,0,2,1,1,0,1
1178397,8/04/2019,2019,Sunrisers Hyderabad,Kings XI Punjab,0,5,3,0.6,0.666666667,0.5,0,0,0,0,2,0,1,1,0
1178398,9/04/2019,2019,Chennai Super Kings,Kolkata Knight Riders,1,5,4,0.8,1,0.5,0,0,0,0,2,1,1,0,1
1178398,9/04/2019,2019,Kolkata Knight Riders,Chennai Super Kings,0,4,4,1,1,1,0,0,0,0,3,0,1,1,0
1178399,10/04/2019,2019,Kings XI Punjab,Mumbai Indians,0,6,4,0.666666667,1,0.333333333,0,0,0,0,2,0,1,1,0
1178399,10/04/2019,2019,Mumbai Indians,Kings XI Punjab,1,5,3,0.6,0.5,0.666666667,0,0,0,0,2,1,1,0,1
1178400,11/04/2019,2019,Chennai Super Kings,Rajasthan Royals,1,6,5,0.833333333,1,0.5,0,0,0,0,2,1,0,0,0
1178400,11/04/2019,2019,Rajasthan Royals,Chennai Super Kings,0,5,1,0.2,0.333333333,0,0,0,0,0,1,0,0,1,1
1178401,12/04/2019,2019,Delhi Capitals,Kolkata Knight Riders,1,5,2,0.4,0,0.666666667,0,0,0,0,1,1,0,0,0
1178401,12/04/2019,2019,Kolkata Knight Riders,Delhi Capitals,0,5,4,0.8,1,0.666666667,0,0,0,0,2,0,0,1,1
1178402,13/04/2019,2019,Mumbai Indians,Rajasthan Royals,0,6,4,0.666666667,0.666666667,0.666666667,0,0,0,0,3,0,0,1,1
1178402,13/04/2019,2019,Rajasthan Royals,Mumbai Indians,1,6,1,0.166666667,0.25,0,0,0,0,0,1,1,0,0,0
1178403,13/04/2019,2019,Kings XI Punjab,Royal Challengers Bangalore,0,7,4,0.571428571,1,0.25,0,0,0,0,1,0,0,1,1
1178403,13/04/2019,2019,Royal Challengers Bangalore,Kings XI Punjab,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0
1178404,14/04/2019,2019,Chennai Super Kings,Kolkata Knight Riders,1,7,6,0.857142857,1,0.666666667,0,0,0,0,3,1,0,0,0
1178404,14/04/2019,2019,Kolkata Knight Riders,Chennai Super Kings,0,6,4,0.666666667,0.666666667,0.666666667,0,0,0,0,1,0,0,1,1
1178405,14/04/2019,2019,Delhi Capitals,Sunrisers Hyderabad,1,6,3,0.5,0,0.75,0,0,0,0,2,0,1,1,0
1178405,14/04/2019,2019,Sunrisers Hyderabad,Delhi Capitals,0,6,3,0.5,0.666666667,0.333333333,0,0,0,0,1,1,1,0,1
1178406,15/04/2019,2019,Mumbai Indians,Royal Challengers Bangalore,1,7,4,0.571428571,0.5,0.666666667,0,0,0,0,2,1,1,0,1
1178406,15/04/2019,2019,Royal Challengers Bangalore,Mumbai Indians,0,7,1,0.142857143,0,0.25,0,0,0,0,1,0,1,1,0
1178407,16/04/2019,2019,Kings XI Punjab,Rajasthan Royals,1,8,4,0.5,0.75,0.25,0,0,0,0,1,0,0,1,1
1178407,16/04/2019,2019,Rajasthan Royals,Kings XI Punjab,0,7,2,0.285714286,0.25,0.333333333,0,0,0,0,1,1,0,0,0
1178408,17/04/2019,2019,Chennai Super Kings,Sunrisers Hyderabad,0,8,7,0.875,1,0.75,0,0,0,0,3,1,0,1,0
1178408,17/04/2019,2019,Sunrisers Hyderabad,Chennai Super Kings,1,7,3,0.428571429,0.5,0.333333333,0,0,0,0,0,0,0,0,1
1178409,18/04/2019,2019,Delhi Capitals,Mumbai Indians,0,7,4,0.571428571,0,0.8,0,0,0,0,3,0,0,0,1
1178409,18/04/2019,2019,Mumbai Indians,Delhi Capitals,1,8,5,0.625,0.6,0.666666667,0,0,0,0,2,1,0,1,0
1178410,19/04/2019,2019,Kolkata Knight Riders,Royal Challengers Bangalore,0,7,4,0.571428571,0.5,0.666666667,0,0,0,0,0,1,1,0,1
1178410,19/04/2019,2019,Royal Challengers Bangalore,Kolkata Knight Riders,1,8,1,0.125,0,0.2,0,0,0,0,1,0,1,1,0
1178411,20/04/2019,2019,Mumbai Indians,Rajasthan Royals,0,9,6,0.666666667,0.6,0.75,0,0,0,0,2,0,1,1,0
1178411,20/04/2019,2019,Rajasthan Royals,Mumbai Indians,1,8,2,0.25,0.25,0.25,0,0,0,0,1,1,1,0,1
1178412,20/04/2019,2019,Delhi Capitals,Kings XI Punjab,1,8,4,0.5,0,0.8,0,0,0,0,2,1,1,0,1
1178412,20/04/2019,2019,Kings XI Punjab,Delhi Capitals,0,9,5,0.555555556,0.8,0.25,0,0,0,0,1,0,1,1,0
1178413,21/04/2019,2019,Kolkata Knight Riders,Sunrisers Hyderabad,0,8,4,0.5,0.4,0.666666667,0,0,0,0,0,0,1,1,0
1178413,21/04/2019,2019,Sunrisers Hyderabad,Kolkata Knight Riders,1,8,4,0.5,0.6,0.333333333,0,0,0,0,1,1,1,0,1
1178414,21/04/2019,2019,Chennai Super Kings,Royal Challengers Bangalore,0,9,7,0.777777778,1,0.6,0,0,0,0,2,1,0,0,0
1178414,21/04/2019,2019,Royal Challengers Bangalore,Chennai Super Kings,1,9,2,0.222222222,0,0.333333333,0,0,0,0,2,0,0,1,1
1178415,22/04/2019,2019,Delhi Capitals,Rajasthan Royals,1,9,5,0.555555556,0.25,0.8,0,0,0,0,2,1,0,0,0
1178415,22/04/2019,2019,Rajasthan Royals,Delhi Capitals,0,9,3,0.333333333,0.4,0.25,0,0,0,0,2,0,0,1,1
1178416,23/04/2019,2019,Chennai Super Kings,Sunrisers Hyderabad,1,10,7,0.7,1,0.5,0,0,0,0,1,1,1,0,1
1178416,23/04/2019,2019,Sunrisers Hyderabad,Chennai Super Kings,0,9,5,0.555555556,0.666666667,0.333333333,0,0,0,0,2,0,1,1,0
1178417,24/04/2019,2019,Kings XI Punjab,Royal Challengers Bangalore,0,10,5,0.5,0.8,0.2,0,0,0,0,1,1,0,0,0
1178417,24/04/2019,2019,Royal Challengers Bangalore,Kings XI Punjab,1,10,3,0.3,0.25,0.333333333,0,0,0,0,2,0,0,1,1
1178418,25/04/2019,2019,Kolkata Knight Riders,Rajasthan Royals,0,9,4,0.444444444,0.4,0.5,0,0,0,0,0,0,0,1,1
1178418,25/04/2019,2019,Rajasthan Royals,Kolkata Knight Riders,1,10,3,0.3,0.333333333,0.25,0,0,0,0,1,1,0,0,0
1178419,26/04/2019,2019,Chennai Super Kings,Mumbai Indians,0,11,8,0.727272727,1,0.5,0,0,0,0,1,1,1,0,1
1178419,26/04/2019,2019,Mumbai Indians,Chennai Super Kings,1,10,6,0.6,0.6,0.6,0,0,0,0,2,0,1,1,0
1178420,27/04/2019,2019,Rajasthan Royals,Sunrisers Hyderabad,1,11,4,0.363636364,0.333333333,0.4,0,0,0,0,2,1,1,0,1
1178420,27/04/2019,2019,Sunrisers Hyderabad,Rajasthan Royals,0,10,5,0.5,0.666666667,0.25,0,0,0,0,2,0,1,1,0
1178421,28/04/2019,2019,Delhi Capitals,Royal Challengers Bangalore,1,10,6,0.6,0.25,0.833333333,0,0,0,0,2,1,1,1,1
1178421,28/04/2019,2019,Royal Challengers Bangalore,Delhi Capitals,0,11,4,0.363636364,0.4,0.333333333,0,0,0,0,3,0,1,0,0
1178422,28/04/2019,2019,Kolkata Knight Riders,Mumbai Indians,1,10,4,0.4,0.333333333,0.5,0,0,0,0,0,0,0,1,1
1178422,28/04/2019,2019,Mumbai Indians,Kolkata Knight Riders,0,11,7,0.636363636,0.6,0.666666667,0,0,0,0,2,1,0,0,0
1178423,29/04/2019,2019,Kings XI Punjab,Sunrisers Hyderabad,0,11,5,0.454545455,0.8,0.166666667,0,0,0,0,1,1,0,0,0
1178423,29/04/2019,2019,Sunrisers Hyderabad,Kings XI Punjab,1,11,5,0.454545455,0.666666667,0.2,0,0,0,0,1,0,0,1,1
1178425,1/05/2019,2019,Chennai Super Kings,Delhi Capitals,1,12,8,0.666666667,0.833333333,0.5,0,0,0,0,1,0,0,1,1
1178425,1/05/2019,2019,Delhi Capitals,Chennai Super Kings,0,11,7,0.636363636,0.4,0.833333333,0,0,0,0,3,1,0,0,0
1178427,3/05/2019,2019,Kings XI Punjab,Kolkata Knight Riders,0,12,5,0.416666667,0.8,0.142857143,0,0,0,0,0,0,0,1,1
1178427,3/05/2019,2019,Kolkata Knight Riders,Kings XI Punjab,1,11,5,0.454545455,0.428571429,0.5,0,0,0,0,1,1,0,0,0
1178428,4/05/2019,2019,Delhi Capitals,Rajasthan Royals,1,12,7,0.583333333,0.4,0.714285714,0,0,0,0,2,0,0,0,1
1178428,4/05/2019,2019,Rajasthan Royals,Delhi Capitals,0,12,5,0.416666667,0.428571429,0.4,0,0,0,0,2,1,0,1,0
1178429,4/05/2019,2019,Royal Challengers Bangalore,Sunrisers Hyderabad,1,12,4,0.333333333,0.4,0.285714286,0,0,0,0,2,1,1,0,1
1178429,4/05/2019,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,0,12,6,0.5,0.714285714,0.2,0,0,0,0,1,0,1,1,0
1178430,5/05/2019,2019,Chennai Super Kings,Kings XI Punjab,0,13,9,0.692307692,0.857142857,0.5,0,0,0,0,2,0,1,1,0
1178430,5/05/2019,2019,Kings XI Punjab,Chennai Super Kings,1,13,5,0.384615385,0.666666667,0.142857143,0,0,0,0,0,1,1,0,1
1178431,5/05/2019,2019,Kolkata Knight Riders,Mumbai Indians,0,12,6,0.5,0.428571429,0.6,0,0,0,0,2,0,1,1,0
1178431,5/05/2019,2019,Mumbai Indians,Kolkata Knight Riders,1,12,7,0.583333333,0.6,0.571428571,0,0,0,0,1,1,1,0,1
1181764,7/05/2019,2019,Chennai Super Kings,Mumbai Indians,0,14,9,0.642857143,0.857142857,0.428571429,0,0,0,0,1,1,1,1,1
1181764,7/05/2019,2019,Mumbai Indians,Chennai Super Kings,1,13,8,0.615384615,0.666666667,0.571428571,0,0,0,0,2,0,1,0,0
1181766,8/05/2019,2019,Delhi Capitals,Sunrisers Hyderabad,1,13,8,0.615384615,0.5,0.714285714,0,0,0,0,2,1,0,0,0
1181766,8/05/2019,2019,Sunrisers Hyderabad,Delhi Capitals,0,13,6,0.461538462,0.714285714,0.166666667,0,0,0,0,1,0,0,1,1
1181767,10/05/2019,2019,Chennai Super Kings,Delhi Capitals,1,15,9,0.6,0.75,0.428571429,0,0,0,0,1,1,0,0,0
1181767,10/05/2019,2019,Delhi Capitals,Chennai Super Kings,0,14,9,0.642857143,0.5,0.75,0,0,0,0,2,0,0,1,0
1181768,12/05/2019,2019,Chennai Super Kings,Mumbai Indians,0,16,10,0.625,0.75,0.5,0,0,0,0,1,0,0,0,0
1181768,12/05/2019,2019,Mumbai Indians,Chennai Super Kings,1,14,9,0.642857143,0.666666667,0.625,0,0,0,0,2,1,0,1,0
